Date,ticker,target,sma_10,sma_20,sma_50,ema_10,ema_20,close_to_sma20,close_to_sma50,rsi_14,rsi_from_70,rsi_from_30,macd,macd_signal,macd_diff,bb_width,bb_position,daily_return,volatility_10,volume_change,volume_ratio,ticker_encoded,avg_sentiment,sentiment_std,news_count,positive_count,negative_count
2021-09-22,AAPL,1,144.1680145263672,146.35961227416993,144.69167877197265,143.7013808205272,144.8666497566034,0.9728135584812754,0.9840276679542866,43.89016216932141,-26.109837830678593,13.890162169321407,-0.7689852413617473,0.3243220733961231,-1.0933073147578705,0.100214235596272,0.2287167700580058,0.016872617281020297,0.014954646887105374,0.007520373447266415,0.9130871244035093,0,0.0,0.0,0.0,0.0,0.0
2021-09-23,AAPL,1,143.46123657226562,146.2849319458008,144.65073913574219,143.63517794673103,144.7209940668934,0.9798498253241524,0.9909196860732169,46.42060157307749,-23.57939842692251,16.42060157307749,-0.7738525927227329,0.10468714017235192,-0.8785397328950848,0.10150419547006807,0.3014843171503242,0.006718960855019995,0.015481061804117352,-0.15138022336439183,0.7721660472235995,0,0.0,0.0,0.0,0.0,0.0
2021-09-24,AAPL,0,143.2611099243164,146.25466842651366,144.6246176147461,143.59698097541488,144.59757507047425,0.9806531042566808,0.9917059555279225,46.65844718551827,-23.34155281448173,16.65844718551827,-0.7618408626308621,-0.06861846038829089,-0.6932224022425713,0.10209043061478695,0.3104925640257126,0.0006127477724287012,0.011852655047858462,-0.17520998423768708,0.6350292970419867,0,0.0,0.0,0.0,0.0,0.0
2021-09-27,AAPL,0,142.8530532836914,146.09700775146484,144.60897827148438,143.29061571550278,144.34180335384798,0.9713544050629302,0.9813496626708567,43.108075051217,-26.891924948783,13.108075051217,-0.8644529492828212,-0.22778535816719697,-0.6366675911156243,0.10526228215490493,0.22786458405951465,-0.010549915011500044,0.012025376123627621,0.3865671613881623,0.8710219034391766,0,0.0,0.0,0.0,0.0,0.0
2021-09-28,AAPL,1,142.246826171875,145.54984130859376,144.60259582519532,142.4258285852338,143.78870651053137,0.9517996395839691,0.9580345754407643,36.44193002502923,-33.55806997497077,6.4419300250292295,-1.2044407194955227,-0.4231164304328621,-0.7813242890626606,0.11254227933896885,0.07171330899692348,-0.02380127270574861,0.013652520650171343,0.4696058162633663,1.2666561860063426,0,0.0,0.0,0.0,0.0,0.0
2021-09-29,AAPL,0,141.6415817260742,145.1105484008789,144.54204498291017,141.88158058784754,143.37382632853883,0.9608706337075965,0.9646498679058753,39.13716263201745,-30.86283736798255,9.13716263201745,-1.385437548880418,-0.6155806541223734,-0.7698568947580446,0.11724823518880106,0.16626903825550352,0.006483435424430306,0.013681486892592461,-0.3154040063392256,0.8731617862210805,0,0.0,0.0,0.0,0.0,0.0
2021-09-30,AAPL,1,140.92992553710937,144.57314453125,144.47014739990234,141.20021388473037,142.87480131826874,0.9554614321254178,0.9561426094370864,36.71344662444309,-33.28655337555691,6.713446624443087,-1.6150318579821317,-0.8154708948943251,-0.7995609630878066,0.12225750255638747,0.13569869379557928,-0.009312041371675517,0.013738950001006717,0.19375754001233214,1.0370374424446764,0,0.0,0.0,0.0,0.0,0.0
2021-10-01,AAPL,0,140.59703674316407,144.03622665405274,144.39340911865236,140.84684192220126,142.53021720136888,0.9668169690760366,0.964425377451882,40.16376570121075,-29.83623429878925,10.16376570121075,-1.6869560323632413,-0.9897679223881084,-0.6971881099751329,0.12162469112236847,0.2271686314863698,0.008126919167360525,0.01341203403920469,0.06268927548404557,1.0871582620902212,0,0.0,0.0,0.0,0.0,0.0
2021-10-04,AAPL,1,140.2260711669922,143.2962562561035,144.21382904052734,139.93471414728398,141.89211453077718,0.9478973331822181,0.9418662555723759,34.05991702258386,-35.94008297741614,4.059917022583861,-1.9974236502661995,-1.1912990679637265,-0.806124582302473,0.12429391839995071,0.08081081127294683,-0.024605851753033092,0.01395335283831154,0.03890971644005248,1.1037749638125893,0,0.0,0.0,0.0,0.0,0.0
2021-10-05,AAPL,1,139.9995895385742,142.5357864379883,144.0643295288086,139.53809819614426,141.4979442341332,0.9664473032247707,0.9561931594487381,39.607504532899696,-30.392495467100304,9.607504532899696,-2.0644882005744307,-1.3659368944858674,-0.6985513060885633,0.11264651440011117,0.20214172223693566,0.014158766734323702,0.01485232955026277,-0.1775889424543846,0.908479415345386,0,0.0,0.0,0.0,0.0,0.0
2021-10-06,AAPL,1,139.62374420166014,141.89587936401367,143.97548614501954,139.371564317797,141.22406019899998,0.976928734552037,0.9628178072314822,41.98224543235126,-28.017754567648737,11.982245432351263,-2.024195909846071,-1.4975886975579082,-0.5266072122881629,0.09975375230707079,0.26871781848423126,0.006307183077342682,0.013731297340982,0.029185850798467916,0.9303943530884866,0,0.0,0.0,0.0,0.0,0.0
2021-10-07,AAPL,0,139.27816467285157,141.36970062255858,143.9467251586914,139.464274392118,141.09619443972022,0.9894727732361159,0.9717586111969742,45.33732775772048,-24.66267224227952,15.33732775772048,-1.869102508971764,-1.5718914598406795,-0.29721104913108465,0.08406812486638515,0.3747774286554422,0.009084462717818598,0.013928368688113516,-0.25820855528225417,0.6884548889673879,0,0.0,0.0,0.0,0.0,0.0
2021-10-08,AAPL,0,138.88572845458984,141.07341918945312,143.8974822998047,139.47090312480108,140.9442456761159,0.9888519979411139,0.9694452619485778,44.49946051696009,-25.50053948303991,14.499460516960092,-1.7566624783590328,-1.6088456635443502,-0.14781681481468256,0.08065664757604542,0.3617844605012203,-0.0027218566221226537,0.013889430395117986,-0.04794055662558094,0.6869039260493575,0,0.0,0.0,0.0,0.0,0.0
2021-10-11,AAPL,0,138.6358200073242,140.74443664550782,143.8421939086914,139.46035484269947,140.7984020472708,0.9905392418769674,0.9692071831283325,44.29605632190045,-25.70394367809955,14.296056321900451,-1.6555570579310768,-1.6181879424216956,-0.03736911550938116,0.07471706797270145,0.37337888945951225,-0.0006297088703961506,0.013616711268597448,0.0966256729257553,0.7703615627443156,0,0.0,0.0,0.0,0.0,0.0
2021-10-12,AAPL,0,138.59677429199218,140.4218002319336,143.7681527709961,139.2209865705183,140.54558559950243,0.9837776550188934,0.9608792120028712,41.35512785462143,-28.64487214537857,11.35512785462143,-1.6587120765113355,-1.6262927692396238,-0.032419307271711606,0.07208478280925926,0.27495465271731584,-0.009102875993959647,0.011610343983578544,0.1331793173855973,0.8922938210926203,0,0.0,0.0,0.0,0.0,0.0
2021-10-13,AAPL,1,138.40933685302736,140.02545928955078,143.64652618408203,138.9186417776897,140.26106222906992,0.9823791395357061,0.9576151534195905,40.033967870288876,-29.966032129711124,10.033967870288876,-1.6890068845008273,-1.6388355922918647,-0.05017129220896255,0.06622796656775097,0.2339362602010761,-0.004240067316191087,0.011415883289841798,0.0784107541633634,0.964922661821147,0,0.0,0.0,0.0,0.0,0.0
2021-10-14,AAPL,1,138.6299621582031,139.77994384765626,143.5885366821289,139.17712814037537,140.26861028082143,1.0040089651589459,0.9773782783450272,48.45700354216724,-21.542996457832757,18.457003542167243,-1.4715501919341705,-1.6053785122203261,0.13382832028615566,0.05690666976242612,0.5704480718285329,0.020225830107508447,0.012842801329375408,-0.11243393128981105,0.8554511483601785,0,0.0,0.0,0.0,0.0,0.0
2021-10-15,AAPL,1,138.84375457763673,139.72039566040038,143.54948791503907,139.58030343942644,140.37584666218666,1.0119824784122793,0.9849884826398112,51.25130118966845,-18.748698810331547,21.251301189668453,-1.200306586295909,-1.5243641270354429,0.32405754073953386,0.05497718276028627,0.7179536638777172,0.0075122782742798044,0.012809842558510073,-0.028134481333083494,0.8641259517156176,0,0.0,0.0,0.0,0.0,0.0
2021-10-18,AAPL,1,139.56713104248047,139.89660110473633,143.5574920654297,140.2136853247296,140.6318521047016,1.0226403120507992,0.9965617380901932,55.37641048452541,-14.623589515474592,25.376410484525408,-0.8409506303074181,-1.387681427689838,0.5467307973824198,0.05869520888182838,0.885726748095934,0.011806049272881092,0.00919993321342307,0.2597707104619791,1.1154788836400897,0,0.0,0.0,0.0,0.0,0.0
2021-10-19,AAPL,1,140.31392974853514,140.1567596435547,143.6096206665039,141.1241631705174,141.06894366392646,1.0361349238230673,1.0112227356536325,60.078192983432054,-9.921807016567946,30.078192983432054,-0.3777194020419188,-1.185689022560254,0.8079696205183353,0.06731478940364094,1.03680512326037,0.015080041929061094,0.009303201833413854,-0.10761053964752565,0.9950882606361034,0,0.0,0.0,0.0,0.0,0.0
2021-10-20,AAPL,1,141.0226593017578,140.32320175170898,143.68107849121094,141.95785302996165,141.5108973528345,1.0383846404480033,1.0141172305187984,61.07749948771781,-8.922500512282191,31.07749948771781,0.0284557978621649,-0.9428600584757704,0.9713158563379353,0.07449680827529954,1.0152521475303278,0.0033613793265767633,0.009315527386917849,-0.23514478475076228,0.7701212141905065,0,0.0,0.0,0.0,0.0,0.0
2021-10-21,AAPL,0,141.62693634033204,140.4525505065918,143.75175689697267,142.67901431766037,141.9312157108793,1.0389575667083104,1.0151127420090529,61.53375117705813,-8.466248822941871,31.53375117705813,0.36349361210091047,-0.6815893243604343,1.0450829364613448,0.08018609551858036,0.9858394271022138,0.0014740478667618628,0.009258873869118741,0.051390990571528405,0.8115263939311181,0,0.0,0.0,0.0,0.0,0.0
2021-10-22,AAPL,0,142.1921630859375,140.53894577026367,143.74785217285157,143.12882987407298,142.2380522982174,1.0328311421604695,1.0097750866106054,58.86542409855225,-11.134575901447747,28.865424098552253,0.5603218112597688,-0.43320709723639367,0.9935289084961625,0.08338386658513823,0.8937349454399247,-0.005285209871789931,0.009506331169126065,-0.04131485973852589,0.7752299372617413,0,0.0,0.0,0.0,0.0,0.0
2021-10-25,AAPL,1,142.76129760742188,140.69855880737305,143.7388717651367,143.48799404025715,142.5110218686811,1.0313128579145192,1.0094988989838474,58.692112646740966,-11.307887353259034,28.692112646740966,0.7042562528780536,-0.20571442721350422,0.9099706800915578,0.0876503768067854,0.8572472709791602,-0.00033597025128495606,0.00949080808533137,-0.138626505942252,0.6782230658903565,0,0.0,0.0,0.0,0.0,0.0
2021-10-26,AAPL,0,143.52371978759766,141.06024703979492,143.70372802734374,143.90254987793057,142.82121513332677,1.0333744212594345,1.01436513268274,60.40116925733988,-9.59883074266012,30.40116925733988,0.8619538611287965,0.007819230454955917,0.8541346306738405,0.09155865361560589,0.864514111353708,0.004574769092673181,0.008294982967789593,0.20056545072416343,0.8412945486286759,0,0.0,0.0,0.0,0.0,0.0
2021-10-27,AAPL,1,144.29883270263673,141.35408477783204,143.67756591796876,144.15830796564347,143.05816791685294,1.0279803345530187,1.0113563549880458,58.59655465619488,-11.403445343805117,28.596554656194883,0.9390813163578002,0.19407164763552479,0.7450096687222755,0.0943174597673716,0.7966612398386324,-0.0031476841701424396,0.008159762590200107,-0.07880164352787,0.7850354991460389,0,0.0,0.0,0.0,0.0,0.0
2021-10-28,AAPL,0,145.15887603759765,141.8944190979004,143.7988122558594,145.0278429031756,143.61841384115937,1.0496589722764804,1.035757860482616,67.00025592735008,-2.999744072649918,37.00025592735008,1.2785017900064304,0.4109576761097059,0.8675441138967245,0.10232859349780804,0.9852893075046913,0.0249917436602074,0.00918809032878293,0.7840819753667445,1.3898492215264497,0,0.0,0.0,0.0,0.0,0.0
2021-10-29,AAPL,0,145.64307861328126,142.243416595459,143.85933807373047,145.24762020114224,143.86776662219108,1.0280730141479228,1.0165250306312636,57.621568603172996,-12.378431396827004,27.621568603172996,1.314145450551024,0.5915952309979695,0.7225502195530544,0.10389369187078006,0.7702090342774531,-0.01815575709039896,0.011903684177737782,0.24855937224901803,1.6995352954313798,0,0.0,0.0,0.0,0.0,0.0
2021-11-01,AAPL,1,145.87834777832032,142.72273941040038,143.8743716430664,145.27834297529535,144.01527413045713,1.0188747501604338,1.0107192392801132,55.10261370936563,-14.897386290634373,25.102613709365627,1.261680471985045,0.7256122791953846,0.5360681927896603,0.09654619815105996,0.695499672922403,-0.005607505110466482,0.011816632442265376,-0.4030701094489777,1.0311466898697241,0,0.0,0.0,0.0,0.0,0.0
2021-11-02,AAPL,1,146.00135040283203,143.1576400756836,143.88042388916017,145.49161511100158,144.24728037724023,1.0230075016901286,1.0178684199213928,57.62020957359191,-12.379790426408093,27.620209573591907,1.2887410086286195,0.8382380250820316,0.4505029835465879,0.0932505329921291,0.7467278304143364,0.007115723342506541,0.011058314354069631,-0.07328629289043997,0.9633951113015298,0,0.0,0.0,0.0,0.0,0.0
2021-11-03,AAPL,0,146.21904602050782,143.6208526611328,143.91693481445313,145.9270330134047,144.59386449123818,1.0297001503197474,1.02758173501182,60.895275840845365,-9.104724159154635,30.895275840845365,1.4097346023994533,0.952537340545516,0.4571972618539373,0.09242660851885169,0.8213376623430872,0.009798980707628413,0.011399730343507983,-0.2113726454674344,0.7752706972806966,0,0.0,0.0,0.0,0.0,0.0
2021-11-04,AAPL,1,146.3635223388672,143.9952293395996,143.96769744873046,146.18920942840356,144.85816342501536,1.0234297620259494,1.0236254792390442,59.121287925520015,-10.878712074479985,29.121287925520015,1.4471899074832208,1.051467853933057,0.39572205355016377,0.0916116492966796,0.7557509029236378,-0.0034987005622436618,0.011510956182823268,0.10792401603331414,0.8597591135318753,0,0.0,0.0,0.0,0.0,0.0
2021-11-05,AAPL,0,146.6379135131836,144.41503829956054,144.04502838134766,146.4997007361654,145.14756801511805,1.0241101852170738,1.0267408273859235,60.38919907667255,-9.610800923327453,30.389199076672547,1.5021553843310187,1.1416053600126495,0.36055002431836924,0.08954237891396366,0.7692600476947342,0.003582220910698153,0.01130890071795021,0.08393631218685105,0.9275070207078472,0,0.0,0.0,0.0,0.0,0.0
2021-11-08,AAPL,1,146.83506469726564,144.79818115234374,144.08523956298828,146.60443598939102,145.33120388309788,1.015729227110707,1.0207551104817412,57.40649410464891,-12.593505895351093,27.406494104648907,1.4625947256830898,1.2058032331467377,0.25679149253635214,0.0847280074254644,0.6856437745752967,-0.00555229303429472,0.011543005559386534,-0.1595230348329385,0.7847916652551725,0,0.0,0.0,0.0,0.0,0.0
2021-11-09,AAPL,0,147.00200347900392,145.2628616333008,144.04443603515625,146.75589107583698,145.53179770040703,1.0149699469437166,1.023555251581251,58.38155510013651,-11.61844489986349,28.38155510013651,1.443785270911917,1.2533996406997736,0.1903856302121434,0.07452895013077986,0.7008608321658641,0.002459238515841733,0.011497859805164002,0.03211506900105232,0.8194913092683941,0,0.0,0.0,0.0,0.0,0.0
2021-11-10,AAPL,0,146.93229064941406,145.61556167602538,143.9723114013672,146.36610925558537,145.44420659222095,0.9931087680463381,1.0044437687834458,48.95413819725497,-21.04586180274503,18.95413819725497,1.1872112471038179,1.2401619619805824,-0.052950714876764504,0.05665755866220684,0.37837047489554676,-0.01916302887670429,0.013165035905559262,0.14790474731412862,0.9500035304278799,0,0.0,0.0,0.0,0.0,0.0
2021-11-11,AAPL,1,146.49453125,145.82670364379882,143.88593170166016,146.0382995960116,145.36029702419322,0.9913352802724286,1.004706675755304,48.807133188185944,-21.192866811814056,18.807133188185944,0.9687585982197504,1.185881289228416,-0.21712269100866566,0.04649756286051462,0.31365217455451977,-0.0003383875868416819,0.00972291852195826,-0.37104120293739096,0.6103698260550205,0,0.0,0.0,0.0,0.0,0.0
2021-11-12,AAPL,1,146.53445129394532,146.0887649536133,143.81874755859374,146.14693939336317,145.48177525821723,1.0037446652930888,1.0195876474428611,54.97444631624866,-15.02555368375134,24.97444631624866,0.9519068405628843,1.1390863994953098,-0.18717955893242544,0.037295959461646926,0.6004040477076269,0.01433741770054775,0.009498318104903354,0.5561951219512196,0.9527880556539685,0,0.0,0.0,0.0,0.0,0.0
2021-11-15,AAPL,1,146.6573501586914,146.26784896850586,143.73906829833984,146.23760206846902,145.5926141961437,1.0025824891840776,1.020220778126047,55.00195288267224,-14.998047117327758,25.001952882672242,0.9286349795432898,1.096996115504906,-0.16836113596161617,0.032141157261063744,0.5803483571889305,6.65978142389001e-05,0.009272103021738866,-0.07180114099429502,0.9021367306218668,0,0.0,0.0,0.0,0.0,0.0
2021-11-16,AAPL,1,146.7745346069336,146.3879425048828,143.63227752685546,146.48952609312948,145.78600181594922,1.00843813826523,1.027785583755712,57.782412598315126,-12.217587401684874,27.782412598315126,0.9778044981638345,1.0731577920366917,-0.09535329387285718,0.032377156643912997,0.7606201142995223,0.006666413473089161,0.009239564055880986,0.0005639719837629009,0.9145728612192535,0,0.0,0.0,0.0,0.0,0.0
2021-11-17,AAPL,1,146.99164428710938,146.6053451538086,143.60502166748046,147.13825050819258,146.19281215499944,1.0235473353208655,1.0449321941083436,63.783519936059555,-6.216480063940445,33.783519936059555,1.199375815658101,1.0984013967609736,0.10097441889712733,0.03865314046109989,1.1091959162946499,0.01649013456117654,0.010157469661508387,0.4986954951549374,1.3392593906277028,0,0.0,0.0,0.0,0.0,0.0
2021-11-18,AAPL,1,147.68870239257814,147.02611236572267,143.6837124633789,148.44758393408227,146.96869522124578,1.0497426740541929,1.074162002808237,71.46682621621949,1.4668262162194878,41.46682621621949,1.7008934234568471,1.2188998021001485,0.48199362135669865,0.05959113443027661,1.3347327925497579,0.028536218972848637,0.013045205003473252,0.5519913970745549,1.9652930275421527,0,0.0,0.0,0.0,0.0,0.0
2021-11-19,AAPL,1,148.59497528076173,147.61644439697267,143.9143780517578,149.99523058296361,147.9202138195014,1.0632937349502278,1.0906459981815038,74.96633763476366,4.966337634763661,44.96633763476366,2.283444251708829,1.4318086920218847,0.8516355596869445,0.08222362144332798,1.2697755686162824,0.01697591815714783,0.013592806699579418,-0.14889677474121676,1.6057827320890365,0,0.0,0.0,0.0,0.0,0.0
2021-11-22,AAPL,1,149.6293151855469,148.23218994140626,144.14291015625,151.34503296365347,148.8248738059068,1.0619767793957777,1.0921046585372562,75.53309729092145,5.533097290921447,45.53309729092145,2.750492085411537,1.6955453706998154,1.0549467147117215,0.09847550609581791,1.1293623851546748,0.0029275243773225768,0.013042078853614629,0.0013835656609744174,1.5377525188723977,0,0.0,0.0,0.0,0.0,0.0
2021-11-23,AAPL,1,150.66561584472657,148.83380966186525,144.40698791503905,152.51874434419656,149.67969016311957,1.0602459610161605,1.0927479884109315,76.01829605866827,6.01829605866827,46.01829605866827,3.1154853576717016,1.979533368094193,1.1359519895775088,0.11155644147039066,1.040049146621004,0.002422207813973287,0.013043483685481869,-0.18239876596074334,1.228993932122462,0,0.0,0.0,0.0,0.0,0.0
2021-11-24,AAPL,0,152.03626251220703,149.48427658081056,144.66366088867187,153.57325587057133,150.50243945608514,1.0590983972396018,1.0943906490870177,76.69459224909767,6.694592249097667,46.69459224909767,3.4072755273415964,2.2650817999436734,1.142193727397923,0.12169538241025339,0.985625634014381,0.0032833378941963254,0.009515844163286108,-0.2767365077117383,0.8813477603304947,0,0.0,0.0,0.0,0.0,0.0
2021-11-26,AAPL,1,152.9102752685547,149.70240325927733,144.82471405029298,153.52417001981405,150.76918652611573,1.0240535913501159,1.0585436656769018,59.27047267721861,-10.729527322781387,29.270472677218613,3.196977866971281,2.4514610133491948,0.7455168536220862,0.1234615746812731,0.6948265394493175,-0.031678371250143944,0.015961193605431072,0.10791551258500864,0.9909927716959058,0,0.0,0.0,0.0,0.0,0.0
